respondent_id,h1n1_vaccine,seasonal_vaccine
47849,0.08,0.13
47850,0.44,0.45
47851,0.6,0.82
47852,0.08,0.43
47853,0.67,0.8
47854,0.15,0.85
47855,0.13,0.14
47856,0.12,0.16
47857,0.35,0.52
47858,0.25,0.85
47859,0.19,0.7
47860,0.24,0.26
47861,0.08,0.15
47862,0.11,0.1
47863,0.19,0.42
47864,0.17,0.39
47865,0.52,0.64
47866,0.13,0.42
47867,0.14,0.27
47868,0.12,0.4
47869,0.33,0.52
47870,0.19,0.22
47871,0.36,0.56
47872,0.43,0.64
47873,0.07,0.18
47874,0.22,0.85
47875,0.31,0.6
47876,0.2,0.21
47877,0.07,0.25
47878,0.05,0.12
47879,0.35,0.74
47880,0.14,0.91
47881,0.07,0.28
47882,0.41,0.37
47883,0.09,0.22
47884,0.2,0.67
47885,0.21,0.37
47886,0.17,0.41
47887,0.12,0.4
47888,0.27,0.32
47889,0.06,0.43
47890,0.37,0.48
47891,0.13,0.45
47892,0.35,0.46
47893,0.1,0.13
47894,0.14,0.41
47895,0.07,0.83
47896,0.12,0.31
47897,0.28,0.49
47898,0.23,0.23
47899,0.13,0.41
47900,0.19,0.39
47901,0.22,0.28
47902,0.12,0.47
47903,0.35,0.7
47904,0.15,0.84
47905,0.32,0.62
47906,0.2,0.45
47907,0.09,0.84
47908,0.57,0.64
47909,0.45,0.91
47910,0.26,0.54
47911,0.31,0.53
47912,0.12,0.72
47913,0.21,0.29
47914,0.14,0.28
47915,0.06,0.45
47916,0.31,0.35
47917,0.27,0.31
47918,0.11,0.15
47919,0.18,0.37
47920,0.27,0.42
47921,0.12,0.18
47922,0.18,0.21
47923,0.22,0.44
47924,0.21,0.89
47925,0.18,0.74
47926,0.1,0.89
47927,0.14,0.21
47928,0.65,0.82
47929,0.19,0.6
47930,0.14,0.42
47931,0.14,0.08
47932,0.11,0.18
47933,0.25,0.35
47934,0.17,0.17
47935,0.67,0.66
47936,0.69,0.87
47937,0.6,0.69
47938,0.16,0.65
47939,0.41,0.7
47940,0.5,0.69
47941,0.28,0.57
47942,0.15,0.18
47943,0.23,0.25
47944,0.27,0.69
47945,0.21,0.37
47946,0.58,0.71
47947,0.28,0.69
47948,0.22,0.63
47949,0.33,0.81
47950,0.63,0.78
47951,0.09,0.13
47952,0.12,0.15
47953,0.15,0.25
47954,0.14,0.62
47955,0.35,0.46
47956,0.75,0.84
47957,0.24,0.35
47958,0.25,0.63
47959,0.24,0.65
47960,0.15,0.69
47961,0.64,0.58
47962,0.36,0.59
47963,0.19,0.47
47964,0.16,0.2
47965,0.39,0.32
47966,0.17,0.59
47967,0.1,0.93
47968,0.23,0.33
47969,0.15,0.18
47970,0.14,0.65
47971,0.34,0.27
47972,0.09,0.31
47973,0.17,0.52
47974,0.24,0.51
47975,0.15,0.56
47976,0.23,0.2
47977,0.26,0.45
47978,0.12,0.43
47979,0.1,0.13
47980,0.51,0.56
47981,0.15,0.46
47982,0.12,0.33
47983,0.09,0.1
47984,0.14,0.23
47985,0.13,0.29
47986,0.09,0.34
47987,0.08,0.06
47988,0.72,0.84
47989,0.22,0.17
47990,0.3,0.53
47991,0.54,0.71
47992,0.4,0.36
47993,0.15,0.66
47994,0.52,0.46
47995,0.63,0.69
47996,0.71,0.9
47997,0.03,0.04
47998,0.64,0.79
47999,0.23,0.4
48000,0.21,0.19
48001,0.34,0.61
48002,0.45,0.32
48003,0.16,0.7
48004,0.27,0.33
48005,0.38,0.34
48006,0.27,0.57
48007,0.26,0.66
48008,0.41,0.81
48009,0.17,0.28
48010,0.33,0.56
48011,0.19,0.36
48012,0.47,0.66
48013,0.3,0.37
48014,0.39,0.49
48015,0.15,0.25
48016,0.17,0.36
48017,0.1,0.14
48018,0.46,0.8
48019,0.5,0.69
48020,0.27,0.79
48021,0.19,0.35
48022,0.11,0.18
48023,0.21,0.18
48024,0.2,0.76
48025,0.07,0.18
48026,0.24,0.27
48027,0.22,0.26
48028,0.06,0.34
48029,0.18,0.49
48030,0.47,0.68
48031,0.2,0.37
48032,0.2,0.53
48033,0.1,0.18
48034,0.3,0.23
48035,0.08,0.21
48036,0.04,0.15
48037,0.1,0.44
48038,0.37,0.84
48039,0.17,0.79
48040,0.33,0.67
48041,0.49,0.73
48042,0.14,0.21
48043,0.19,0.56
48044,0.41,0.69
48045,0.2,0.44
48046,0.21,0.26
48047,0.1,0.8
48048,0.16,0.54
48049,0.15,0.49
48050,0.23,0.7
48051,0.26,0.31
48052,0.06,0.22
48053,0.63,0.81
48054,0.34,0.38
48055,0.25,0.55
48056,0.57,0.81
48057,0.19,0.18
48058,0.1,0.74
48059,0.31,0.45
48060,0.58,0.78
48061,0.19,0.45
48062,0.51,0.43
48063,0.18,0.39
48064,0.17,0.73
48065,0.14,0.13
48066,0.25,0.31
48067,0.17,0.15
48068,0.69,0.88
48069,0.42,0.72
48070,0.19,0.77
48071,0.38,0.7
48072,0.13,0.15
48073,0.31,0.55
48074,0.58,0.78
48075,0.22,0.64
48076,0.51,0.78
48077,0.08,0.46
48078,0.16,0.06
48079,0.15,0.38
48080,0.11,0.68
48081,0.3,0.8
48082,0.27,0.27
48083,0.24,0.49
48084,0.56,0.58
48085,0.22,0.2
48086,0.07,0.15
48087,0.17,0.61
48088,0.13,0.04
48089,0.23,0.84
48090,0.23,0.3
48091,0.53,0.85
48092,0.29,0.16
48093,0.33,0.69
48094,0.23,0.38
48095,0.65,0.67
48096,0.33,0.49
48097,0.16,0.73
48098,0.17,0.43
48099,0.24,0.42
48100,0.28,0.53
48101,0.41,0.57
48102,0.57,0.57
48103,0.26,0.37
48104,0.33,0.55
48105,0.13,0.69
48106,0.32,0.57
48107,0.53,0.51
48108,0.11,0.17
48109,0.29,0.31
48110,0.19,0.72
48111,0.23,0.48
48112,0.08,0.15
48113,0.25,0.74
48114,0.15,0.39
48115,0.12,0.61
48116,0.15,0.46
48117,0.15,0.16
48118,0.18,0.53
48119,0.44,0.48
48120,0.31,0.63
48121,0.17,0.18
48122,0.12,0.76
48123,0.11,0.27
48124,0.22,0.37
48125,0.39,0.78
48126,0.1,0.25
48127,0.11,0.2
48128,0.21,0.71
48129,0.16,0.46
48130,0.46,0.79
48131,0.26,0.46
48132,0.25,0.11
48133,0.25,0.42
48134,0.34,0.79
48135,0.53,0.76
48136,0.81,0.82
48137,0.44,0.72
48138,0.07,0.28
48139,0.67,0.67
48140,0.14,0.2
48141,0.22,0.2
48142,0.72,0.88
48143,0.12,0.53
48144,0.85,0.89
48145,0.27,0.23
48146,0.25,0.49
48147,0.17,0.63
48148,0.12,0.31
48149,0.04,0.29
48150,0.59,0.56
48151,0.57,0.47
48152,0.14,0.23
48153,0.4,0.74
48154,0.29,0.39
48155,0.62,0.8
48156,0.11,0.21
48157,0.2,0.29
48158,0.31,0.56
48159,0.33,0.32
48160,0.06,0.06
48161,0.25,0.28
48162,0.62,0.67
48163,0.1,0.18
48164,0.28,0.38
48165,0.57,0.58
48166,0.14,0.22
48167,0.59,0.71
48168,0.44,0.49
48169,0.14,0.2
48170,0.21,0.29
48171,0.13,0.76
48172,0.42,0.43
48173,0.44,0.48
48174,0.54,0.58
48175,0.09,0.18
48176,0.07,0.32
48177,0.54,0.63
48178,0.39,0.6
48179,0.18,0.15
48180,0.26,0.36
48181,0.32,0.37
48182,0.19,0.45
48183,0.1,0.22
48184,0.09,0.14
48185,0.15,0.77
48186,0.68,0.76
48187,0.3,0.74
48188,0.13,0.26
48189,0.11,0.38
48190,0.2,0.21
48191,0.7,0.89
48192,0.37,0.78
48193,0.07,0.24
48194,0.37,0.51
48195,0.2,0.31
48196,0.18,0.49
48197,0.15,0.88
48198,0.14,0.4
48199,0.32,0.53
48200,0.08,0.18
48201,0.29,0.66
48202,0.16,0.13
48203,0.27,0.26
48204,0.65,0.67
48205,0.54,0.75
48206,0.13,0.09
48207,0.15,0.28
48208,0.15,0.48
48209,0.42,0.85
48210,0.06,0.45
48211,0.14,0.3
48212,0.2,0.49
48213,0.1,0.2
48214,0.66,0.87
48215,0.15,0.19
48216,0.1,0.13
48217,0.54,0.88
48218,0.18,0.49
48219,0.23,0.54
48220,0.15,0.29
48221,0.5,0.31
48222,0.2,0.27
48223,0.25,0.58
48224,0.19,0.2
48225,0.31,0.9
48226,0.16,0.25
48227,0.7,0.64
48228,0.19,0.52
48229,0.6,0.72
48230,0.3,0.32
48231,0.21,0.19
48232,0.14,0.24
48233,0.32,0.28
48234,0.28,0.12
48235,0.52,0.73
48236,0.16,0.88
48237,0.09,0.05
48238,0.17,0.22
48239,0.27,0.8
48240,0.57,0.78
48241,0.22,0.3
48242,0.26,0.46
48243,0.12,0.13
48244,0.2,0.45
48245,0.48,0.71
48246,0.24,0.44
48247,0.25,0.27
48248,0.12,0.17
48249,0.16,0.32
48250,0.41,0.78
48251,0.12,0.24
48252,0.34,0.59
48253,0.11,0.13
48254,0.18,0.86
48255,0.43,0.85
48256,0.2,0.59
48257,0.08,0.53
48258,0.09,0.15
48259,0.65,0.84
48260,0.21,0.48
48261,0.19,0.19
48262,0.35,0.61
48263,0.12,0.26
48264,0.05,0.33
48265,0.37,0.33
48266,0.21,0.22
48267,0.38,0.53
48268,0.78,0.92
48269,0.29,0.33
48270,0.51,0.72
48271,0.12,0.18
48272,0.26,0.81
48273,0.09,0.2
48274,0.52,0.85
48275,0.37,0.47
48276,0.14,0.81
48277,0.26,0.71
48278,0.42,0.29
48279,0.1,0.1
48280,0.17,0.25
48281,0.21,0.44
48282,0.32,0.71
48283,0.21,0.56
48284,0.31,0.44
48285,0.4,0.55
48286,0.24,0.86
48287,0.12,0.39
48288,0.34,0.69
48289,0.18,0.39
48290,0.47,0.85
48291,0.31,0.59
48292,0.12,0.66
48293,0.11,0.24
48294,0.67,0.9
48295,0.52,0.5
48296,0.62,0.78
48297,0.25,0.69
48298,0.25,0.58
48299,0.24,0.7
48300,0.11,0.28
48301,0.11,0.53
48302,0.17,0.22
48303,0.26,0.25
48304,0.24,0.39
48305,0.3,0.53
48306,0.17,0.25
48307,0.09,0.15
48308,0.22,0.26
48309,0.27,0.45
48310,0.19,0.46
48311,0.17,0.42
48312,0.17,0.29
48313,0.32,0.56
48314,0.1,0.25
48315,0.14,0.37
48316,0.18,0.33
48317,0.23,0.34
48318,0.31,0.31
48319,0.11,0.32
48320,0.45,0.63
48321,0.14,0.13
48322,0.21,0.47
48323,0.17,0.27
48324,0.2,0.33
48325,0.21,0.29
48326,0.59,0.81
48327,0.17,0.18
48328,0.21,0.85
48329,0.27,0.14
48330,0.17,0.72
48331,0.25,0.32
48332,0.18,0.55
48333,0.31,0.35
48334,0.19,0.3
48335,0.44,0.81
48336,0.43,0.26
48337,0.17,0.87
48338,0.1,0.34
48339,0.3,0.11
48340,0.35,0.34
48341,0.71,0.6
48342,0.09,0.35
48343,0.64,0.81
48344,0.21,0.5
48345,0.25,0.6
48346,0.17,0.81
48347,0.09,0.14
48348,0.19,0.19
48349,0.13,0.24
48350,0.49,0.79
48351,0.4,0.77
48352,0.38,0.81
48353,0.37,0.38
48354,0.19,0.92
48355,0.12,0.24
48356,0.18,0.61
48357,0.25,0.57
48358,0.35,0.49
48359,0.2,0.53
48360,0.5,0.52
48361,0.31,0.66
48362,0.19,0.45
48363,0.39,0.47
48364,0.34,0.6
48365,0.45,0.72
48366,0.28,0.43
48367,0.3,0.45
48368,0.24,0.53
48369,0.41,0.43
48370,0.2,0.71
48371,0.13,0.62
48372,0.17,0.55
48373,0.38,0.45
48374,0.19,0.6
48375,0.18,0.35
48376,0.1,0.41
48377,0.11,0.18
48378,0.3,0.3
48379,0.2,0.24
48380,0.24,0.26
48381,0.21,0.29
48382,0.62,0.69
48383,0.03,0.11
48384,0.2,0.19
48385,0.32,0.34
48386,0.06,0.13
48387,0.23,0.26
48388,0.19,0.24
48389,0.24,0.46
48390,0.14,0.14
48391,0.22,0.54
48392,0.4,0.52
48393,0.72,0.8
48394,0.54,0.75
48395,0.21,0.59
48396,0.74,0.89
48397,0.43,0.49
48398,0.11,0.41
48399,0.4,0.65
48400,0.31,0.67
48401,0.2,0.86
48402,0.39,0.63
48403,0.18,0.19
48404,0.09,0.33
48405,0.15,0.26
48406,0.5,0.21
48407,0.16,0.53
48408,0.29,0.13
48409,0.18,0.7
48410,0.19,0.4
48411,0.13,0.13
48412,0.09,0.17
48413,0.16,0.83
48414,0.17,0.27
48415,0.52,0.85
48416,0.17,0.65
48417,0.19,0.3
48418,0.33,0.65
48419,0.52,0.72
48420,0.18,0.21
48421,0.1,0.56
48422,0.55,0.9
48423,0.6,0.64
48424,0.22,0.45
48425,0.14,0.33
48426,0.08,0.26
48427,0.09,0.17
48428,0.16,0.34
48429,0.19,0.22
48430,0.07,0.56
48431,0.24,0.54
48432,0.16,0.4
48433,0.07,0.26
48434,0.73,0.9
48435,0.36,0.38
48436,0.14,0.43
48437,0.47,0.52
48438,0.36,0.79
48439,0.18,0.4
48440,0.18,0.77
48441,0.22,0.22
48442,0.29,0.82
48443,0.07,0.8
48444,0.39,0.87
48445,0.13,0.74
48446,0.14,0.63
48447,0.18,0.53
48448,0.23,0.26
48449,0.37,0.59
48450,0.3,0.28
48451,0.51,0.54
48452,0.24,0.43
48453,0.17,0.85
48454,0.36,0.71
48455,0.36,0.31
48456,0.13,0.28
48457,0.48,0.54
48458,0.24,0.61
48459,0.1,0.29
48460,0.12,0.28
48461,0.17,0.26
48462,0.34,0.67
48463,0.33,0.57
48464,0.21,0.12
48465,0.26,0.5
48466,0.12,0.36
48467,0.39,0.56
48468,0.15,0.66
48469,0.24,0.62
48470,0.25,0.47
48471,0.43,0.44
48472,0.45,0.67
48473,0.42,0.87
48474,0.17,0.2
48475,0.27,0.37
48476,0.19,0.6
48477,0.48,0.8
48478,0.11,0.18
48479,0.11,0.57
48480,0.25,0.09
48481,0.16,0.21
48482,0.06,0.43
48483,0.4,0.87
48484,0.14,0.5
48485,0.63,0.69
48486,0.19,0.39
48487,0.29,0.3
48488,0.27,0.25
48489,0.31,0.33
48490,0.27,0.67
48491,0.39,0.56
48492,0.61,0.79
48493,0.1,0.39
48494,0.12,0.22
48495,0.14,0.84
48496,0.04,0.14
48497,0.21,0.83
48498,0.07,0.08
48499,0.23,0.7
48500,0.28,0.5
48501,0.24,0.35
48502,0.18,0.71
48503,0.15,0.31
48504,0.18,0.17
48505,0.14,0.17
48506,0.37,0.59
48507,0.25,0.27
48508,0.53,0.8
48509,0.41,0.68
48510,0.16,0.52
48511,0.29,0.37
48512,0.18,0.58
48513,0.25,0.42
48514,0.19,0.57
48515,0.24,0.52
48516,0.2,0.72
48517,0.12,0.88
48518,0.33,0.58
48519,0.24,0.71
48520,0.13,0.35
48521,0.15,0.63
48522,0.36,0.67
48523,0.19,0.85
48524,0.64,0.79
48525,0.44,0.31
48526,0.59,0.77
48527,0.41,0.62
48528,0.24,0.67
48529,0.11,0.81
48530,0.27,0.58
48531,0.61,0.74
48532,0.29,0.67
48533,0.55,0.64
48534,0.12,0.32
48535,0.19,0.17
48536,0.42,0.46
48537,0.12,0.25
48538,0.19,0.45
48539,0.07,0.16
48540,0.23,0.57
48541,0.1,0.1
48542,0.3,0.23
48543,0.19,0.34
48544,0.17,0.21
48545,0.58,0.67
48546,0.31,0.58
48547,0.15,0.5
48548,0.14,0.18
48549,0.23,0.67
48550,0.11,0.87
48551,0.17,0.62
48552,0.28,0.59
48553,0.18,0.59
48554,0.22,0.32
48555,0.36,0.53
48556,0.12,0.29
48557,0.69,0.81
48558,0.1,0.28
48559,0.21,0.56
48560,0.55,0.61
48561,0.21,0.84
48562,0.06,0.22
48563,0.44,0.44
48564,0.13,0.27
48565,0.35,0.46
48566,0.27,0.36
48567,0.39,0.47
48568,0.19,0.25
48569,0.13,0.28
48570,0.2,0.64
48571,0.34,0.63
48572,0.63,0.83
48573,0.09,0.34
48574,0.26,0.24
48575,0.15,0.25
48576,0.09,0.16
48577,0.5,0.62
48578,0.74,0.85
48579,0.39,0.7
48580,0.17,0.51
48581,0.17,0.79
48582,0.16,0.84
48583,0.22,0.38
48584,0.56,0.71
48585,0.19,0.72
48586,0.3,0.5
48587,0.22,0.74
48588,0.33,0.55
48589,0.4,0.67
48590,0.14,0.22
48591,0.17,0.25
48592,0.44,0.77
48593,0.35,0.51
48594,0.22,0.87
48595,0.21,0.3
48596,0.13,0.63
48597,0.13,0.79
48598,0.23,0.6
48599,0.57,0.77
48600,0.72,0.9
48601,0.11,0.58
48602,0.65,0.68
48603,0.15,0.38
48604,0.58,0.72
48605,0.21,0.19
48606,0.76,0.87
48607,0.43,0.52
48608,0.19,0.29
48609,0.1,0.74
48610,0.2,0.52
48611,0.46,0.51
48612,0.26,0.92
48613,0.45,0.48
48614,0.14,0.19
48615,0.34,0.31
48616,0.6,0.76
48617,0.64,0.85
48618,0.26,0.55
48619,0.26,0.24
48620,0.72,0.89
48621,0.17,0.35
48622,0.08,0.52
48623,0.17,0.33
48624,0.36,0.27
48625,0.09,0.37
48626,0.06,0.11
48627,0.34,0.33
48628,0.22,0.34
48629,0.09,0.17
48630,0.17,0.17
48631,0.21,0.58
48632,0.22,0.23
48633,0.06,0.08
48634,0.18,0.27
48635,0.22,0.58
48636,0.06,0.25
48637,0.51,0.62
48638,0.18,0.21
48639,0.14,0.26
48640,0.34,0.45
48641,0.49,0.74
48642,0.39,0.26
48643,0.56,0.76
48644,0.32,0.28
48645,0.14,0.88
48646,0.19,0.42
48647,0.05,0.13
48648,0.34,0.38
48649,0.17,0.59
48650,0.55,0.81
48651,0.32,0.28
48652,0.67,0.82
48653,0.09,0.13
48654,0.14,0.35
48655,0.08,0.21
48656,0.65,0.76
48657,0.29,0.84
48658,0.37,0.62
48659,0.28,0.33
48660,0.09,0.14
48661,0.1,0.72
48662,0.12,0.86
48663,0.43,0.63
48664,0.14,0.23
48665,0.06,0.49
48666,0.2,0.63
48667,0.12,0.23
48668,0.07,0.11
48669,0.19,0.61
48670,0.33,0.47
48671,0.38,0.61
48672,0.2,0.24
48673,0.14,0.54
48674,0.41,0.65
48675,0.17,0.19
48676,0.18,0.24
48677,0.14,0.76
48678,0.17,0.41
48679,0.65,0.82
48680,0.42,0.53
48681,0.13,0.55
48682,0.18,0.29
48683,0.16,0.53
48684,0.14,0.14
48685,0.15,0.14
48686,0.1,0.8
48687,0.46,0.83
48688,0.12,0.49
48689,0.23,0.52
48690,0.4,0.47
48691,0.2,0.81
48692,0.23,0.74
48693,0.36,0.45
48694,0.21,0.85
48695,0.22,0.58
48696,0.17,0.43
48697,0.59,0.82
48698,0.38,0.39
48699,0.32,0.74
48700,0.7,0.76
48701,0.43,0.42
48702,0.12,0.08
48703,0.51,0.7
48704,0.33,0.31
48705,0.33,0.47
48706,0.18,0.44
48707,0.1,0.13
48708,0.15,0.27
48709,0.11,0.88
48710,0.16,0.37
48711,0.28,0.75
48712,0.26,0.34
48713,0.25,0.43
48714,0.47,0.7
48715,0.26,0.3
48716,0.29,0.53
48717,0.5,0.68
48718,0.28,0.86
48719,0.57,0.63
48720,0.07,0.68
48721,0.67,0.69
48722,0.79,0.84
48723,0.23,0.38
48724,0.14,0.12
48725,0.14,0.27
48726,0.39,0.37
48727,0.18,0.33
48728,0.45,0.64
48729,0.18,0.45
48730,0.37,0.49
48731,0.18,0.28
48732,0.52,0.6
48733,0.55,0.7
48734,0.09,0.11
48735,0.68,0.55
48736,0.14,0.1
48737,0.42,0.67
48738,0.07,0.11
48739,0.31,0.72
48740,0.18,0.84
48741,0.18,0.18
48742,0.07,0.2
48743,0.08,0.13
48744,0.07,0.12
48745,0.23,0.44
48746,0.27,0.36
48747,0.18,0.25
48748,0.22,0.57
48749,0.76,0.89
48750,0.41,0.58
48751,0.16,0.85
48752,0.11,0.63
48753,0.16,0.28
48754,0.33,0.43
48755,0.44,0.49
48756,0.15,0.23
48757,0.09,0.1
48758,0.45,0.69
48759,0.19,0.33
48760,0.11,0.78
48761,0.3,0.44
48762,0.71,0.69
48763,0.59,0.84
48764,0.13,0.18
48765,0.77,0.89
48766,0.52,0.57
48767,0.19,0.42
48768,0.21,0.66
48769,0.22,0.34
48770,0.23,0.66
48771,0.2,0.68
48772,0.56,0.52
48773,0.15,0.14
48774,0.14,0.13
48775,0.47,0.7
48776,0.07,0.2
48777,0.5,0.64
48778,0.08,0.16
48779,0.11,0.7
48780,0.22,0.13
48781,0.31,0.47
48782,0.29,0.81
48783,0.08,0.06
48784,0.28,0.48
48785,0.54,0.67
48786,0.23,0.41
48787,0.08,0.26
48788,0.13,0.31
48789,0.08,0.1
48790,0.15,0.84
48791,0.47,0.54
48792,0.17,0.35
48793,0.1,0.22
48794,0.08,0.76
48795,0.8,0.84
48796,0.14,0.14
48797,0.42,0.36
48798,0.14,0.57
48799,0.07,0.3
48800,0.13,0.72
48801,0.1,0.86
48802,0.06,0.27
48803,0.27,0.15
48804,0.13,0.26
48805,0.43,0.43
48806,0.21,0.43
48807,0.12,0.58
48808,0.63,0.75
48809,0.09,0.21
48810,0.49,0.73
48811,0.23,0.43
48812,0.11,0.1
48813,0.05,0.23
48814,0.67,0.74
48815,0.42,0.35
48816,0.41,0.58
48817,0.35,0.39
48818,0.54,0.69
48819,0.21,0.91
48820,0.1,0.19
48821,0.12,0.84
48822,0.03,0.2
48823,0.45,0.53
48824,0.5,0.3
48825,0.29,0.5
48826,0.49,0.63
48827,0.27,0.23
48828,0.17,0.28
48829,0.21,0.27
48830,0.24,0.69
48831,0.49,0.83
48832,0.17,0.31
48833,0.27,0.39
48834,0.26,0.31
48835,0.16,0.39
48836,0.19,0.7
48837,0.23,0.52
48838,0.51,0.67
48839,0.31,0.6
48840,0.26,0.31
48841,0.2,0.52
48842,0.22,0.18
48843,0.18,0.22
48844,0.66,0.56
48845,0.2,0.39
48846,0.13,0.74
48847,0.14,0.49
48848,0.12,0.75
48849,0.1,0.38
48850,0.33,0.37
48851,0.32,0.3
48852,0.22,0.75
48853,0.38,0.44
48854,0.47,0.8
48855,0.35,0.32
48856,0.34,0.74
48857,0.37,0.39
48858,0.67,0.62
48859,0.31,0.79
48860,0.26,0.56
48861,0.11,0.14
48862,0.65,0.64
48863,0.49,0.72
48864,0.13,0.47
48865,0.19,0.37
48866,0.14,0.3
48867,0.15,0.31
48868,0.22,0.77
48869,0.16,0.36
48870,0.25,0.39
48871,0.15,0.43
48872,0.53,0.78
48873,0.23,0.48
48874,0.05,0.23
48875,0.16,0.27
48876,0.16,0.32
48877,0.08,0.32
48878,0.14,0.26
48879,0.5,0.77
48880,0.11,0.53
48881,0.31,0.38
48882,0.51,0.65
48883,0.51,0.63
48884,0.12,0.14
48885,0.13,0.82
48886,0.39,0.65
48887,0.24,0.6
48888,0.23,0.31
48889,0.24,0.25
48890,0.11,0.41
48891,0.13,0.31
48892,0.32,0.59
48893,0.36,0.64
48894,0.48,0.58
48895,0.22,0.31
48896,0.68,0.84
48897,0.27,0.72
48898,0.17,0.91
48899,0.1,0.2
48900,0.29,0.56
48901,0.08,0.58
48902,0.09,0.28
48903,0.49,0.56
48904,0.19,0.25
48905,0.79,0.83
48906,0.09,0.21
48907,0.41,0.49
48908,0.22,0.74
48909,0.13,0.81
48910,0.24,0.21
48911,0.26,0.84
48912,0.2,0.39
48913,0.29,0.65
48914,0.17,0.44
48915,0.16,0.4
48916,0.6,0.74
48917,0.14,0.18
48918,0.21,0.62
48919,0.23,0.57
48920,0.2,0.17
48921,0.52,0.56
48922,0.16,0.49
48923,0.16,0.16
48924,0.17,0.41
48925,0.29,0.29
48926,0.56,0.69
48927,0.24,0.33
48928,0.31,0.42
48929,0.58,0.8
48930,0.46,0.32
48931,0.08,0.27
48932,0.13,0.15
48933,0.62,0.84
48934,0.13,0.14
48935,0.3,0.41
48936,0.19,0.3
48937,0.2,0.3
48938,0.13,0.59
48939,0.16,0.2
48940,0.12,0.11
48941,0.43,0.26
48942,0.09,0.25
48943,0.2,0.59
48944,0.33,0.39
48945,0.39,0.44
48946,0.54,0.81
48947,0.54,0.78
48948,0.32,0.63
48949,0.21,0.17
48950,0.11,0.19
48951,0.19,0.16
48952,0.09,0.07
48953,0.21,0.62
48954,0.29,0.29
48955,0.26,0.3
48956,0.16,0.7
48957,0.17,0.47
48958,0.1,0.07
48959,0.1,0.15
48960,0.18,0.7
48961,0.1,0.16
48962,0.24,0.34
48963,0.12,0.91
48964,0.32,0.56
48965,0.25,0.79
48966,0.22,0.3
48967,0.76,0.77
48968,0.64,0.84
48969,0.14,0.19
48970,0.26,0.65
48971,0.13,0.76
48972,0.39,0.28
48973,0.28,0.58
48974,0.26,0.12
48975,0.24,0.52
48976,0.42,0.69
48977,0.36,0.64
48978,0.22,0.28
48979,0.24,0.33
48980,0.17,0.13
48981,0.29,0.42
48982,0.14,0.97
48983,0.23,0.68
48984,0.44,0.43
48985,0.24,0.38
48986,0.24,0.28
48987,0.14,0.06
48988,0.11,0.11
48989,0.23,0.26
48990,0.11,0.09
48991,0.37,0.42
48992,0.25,0.63
48993,0.57,0.73
48994,0.15,0.42
48995,0.19,0.77
48996,0.29,0.36
48997,0.23,0.51
48998,0.1,0.27
48999,0.2,0.45
49000,0.52,0.85
49001,0.46,0.64
49002,0.15,0.83
49003,0.1,0.24
49004,0.43,0.67
49005,0.2,0.16
49006,0.18,0.43
49007,0.15,0.2
49008,0.23,0.35
49009,0.15,0.72
49010,0.27,0.21
49011,0.08,0.31
49012,0.39,0.49
49013,0.08,0.71
49014,0.21,0.29
49015,0.25,0.39
49016,0.22,0.16
49017,0.18,0.57
49018,0.28,0.51
49019,0.59,0.76
49020,0.29,0.42
49021,0.18,0.38
49022,0.26,0.33
49023,0.14,0.2
49024,0.23,0.56
49025,0.05,0.17
49026,0.31,0.51
49027,0.35,0.66
49028,0.17,0.23
49029,0.67,0.79
49030,0.27,0.52
49031,0.66,0.62
49032,0.1,0.32
49033,0.15,0.44
49034,0.14,0.54
49035,0.25,0.18
49036,0.19,0.4
49037,0.16,0.56
49038,0.15,0.38
49039,0.42,0.63
49040,0.29,0.55
49041,0.32,0.38
49042,0.19,0.86
49043,0.14,0.28
49044,0.12,0.09
49045,0.27,0.4
49046,0.29,0.33
49047,0.74,0.69
49048,0.1,0.4
49049,0.11,0.08
49050,0.17,0.21
49051,0.11,0.23
49052,0.37,0.49
49053,0.19,0.73
49054,0.46,0.68
49055,0.14,0.26
49056,0.11,0.42
49057,0.67,0.67
49058,0.79,0.84
49059,0.09,0.28
49060,0.14,0.51
49061,0.68,0.72
49062,0.2,0.5
49063,0.72,0.87
49064,0.62,0.69
49065,0.55,0.9
49066,0.19,0.58
49067,0.21,0.78
49068,0.48,0.86
49069,0.12,0.1
49070,0.14,0.67
49071,0.78,0.87
49072,0.29,0.66
49073,0.13,0.72
49074,0.39,0.66
49075,0.32,0.67
49076,0.17,0.3
49077,0.26,0.21
49078,0.2,0.46
49079,0.23,0.22
49080,0.27,0.24
49081,0.53,0.66
49082,0.09,0.22
49083,0.06,0.85
49084,0.16,0.22
49085,0.16,0.11
49086,0.17,0.3
49087,0.43,0.37
49088,0.5,0.82
49089,0.63,0.78
49090,0.36,0.59
49091,0.48,0.52
49092,0.16,0.2
49093,0.16,0.24
49094,0.67,0.85
49095,0.2,0.56
49096,0.13,0.48
49097,0.28,0.7
49098,0.17,0.49
49099,0.3,0.85
49100,0.39,0.53
49101,0.15,0.78
49102,0.31,0.69
49103,0.16,0.14
49104,0.14,0.42
49105,0.22,0.54
49106,0.13,0.1
49107,0.2,0.65
49108,0.21,0.4
49109,0.13,0.16
49110,0.22,0.41
49111,0.12,0.23
49112,0.63,0.83
49113,0.12,0.12
49114,0.31,0.55
49115,0.05,0.21
49116,0.46,0.44
49117,0.28,0.27
49118,0.16,0.62
